A0A1Y1HQQ3,A0A1Y1IAT9,1
A0A1Y1HVW3,A0A1Y1I417,1
A0A1Y1HVW3,A0A1Y1IBQ3,1
A0A1Y1HZR6,A0A1Y1HZR7,1
A0A1Y1HZR6,A0A1Y1IBR5,1
A0A1Y1HZR7,A0A1Y1IBR5,1
A0A1Y1I0C5,A0A1Y1I396,1
A0A1Y1I417,A0A1Y1IBQ3,1
U5CKH2,W1NH24,1
U5D9L2,W1PPH2,1
W1NL93,W1PPH2,1
W1NTN0,W1NWB6,1
A0A0K9NI14,A0A0K9NKA6,1
A0A0K9NUM0,A0A0K9P4S3,1
A0A0K9P6N1,A0A0K9PSA0,1
A0A0K9P7M0,A0A0K9PIM7,1
A0A0K9P8Y9,A0A0K9PXV0,1
A0A0K9PEC3,A0A0K9PP32,1
A0A0K9PEJ3,A0A0K9PG80,1
A0A0K9PEJ3,A0A0K9PX09,1
A0A0K9PG80,A0A0K9PX09,1
A0A0K9PM57,A0A0K9Q613,1
F6HRM7,Q0ZJ34,1
A0A2K3CQT7,A8I9T2,1
A0A2K3CSD5,A0A2K3CXF4,1
A0A2K3CT30,A0A2K3DSI2,1
A0A2K3CT87,A0A2K3DV85,1
A0A2K3CT87,A8I9T2,1
A0A2K3CUT2,A0A2K3D6S5,1
A0A2K3CV10,A8IHL3,1
A0A2K3CZW8,A0A2K3DBE1,1
A0A2K3D037,A0A2K3DQE5,1
A0A2K3D2L8,A0A2K3DBD9,1
A0A2K3D2L8,A0A2K3DH93,1
A0A2K3D2L8,A8HYC0,1
A0A2K3D424,A0A2K3DDN8,1
A0A2K3D424,A0A2K3E880,1
A0A2K3D424,A8J070,1
A0A2K3D591,Q9FV97,1
A0A2K3D639,A0A2K3D974,1
A0A2K3D7X1,A0A2K3D9D4,1
A0A2K3DBD9,A0A2K3DH93,1
A0A2K3DBD9,A8HYC0,1
A0A2K3DDN8,A0A2K3E880,1
A0A2K3DDN8,A8J070,1
A0A2K3DH93,A8HYC0,1
A0A2K3DQN7,A8IVW2,1
A0A2K3DRF8,A8IXN7,1
A0A2K3DRF8,Q8LKK4,1
A0A2K3DV85,A8I9T2,1
A0A2K3E6H6,Q8LLV9,1
A0A2K3E880,A8J070,1
A8IXN7,Q8LKK4,1
A0A2P6TDB7,A0A2P6TS51,1
A0A2P6TDB7,A0A2P6TWH8,1
A0A2P6TDB7,A0A2P6U2C6,1
A0A2P6TGJ9,A0A2P6THQ4,1
A0A2P6TS51,A0A2P6TWH8,1
A0A2P6TS51,A0A2P6U2C6,1
A0A2P6TWH8,A0A2P6U2C6,1
A0A2K1IAF1,A0A2K1KQE4,1
A0A2K1IAF1,A0A2K1L9J6,1
A0A2K1IAW0,A0A2K1JRZ0,1
A0A2K1IJK2,A0A2K1KHI8,1
A0A2K1IJK2,A0A2K1KJE1,1
A0A2K1ILS8,A0A2K1J966,1
A0A2K1ILS8,A0A2K1K8F7,1
A0A2K1INB0,A0A2K1K5M6,1
A0A2K1IW45,A0A2K1L1P2,1
A0A2K1IWW3,A0A2K1K754,1
A0A2K1IWW3,A9SEC3,1
A0A2K1J2G8,A0A2K1JID8,1
A0A2K1J4B8,A9RUD3,1
A0A2K1J8J0,A0A2K1KHH0,1
A0A2K1J966,A0A2K1K8F7,1
A0A2K1JBE5,A0A2K1L390,1
A0A2K1JRY3,A9T0E2,1
A0A2K1JUX7,A0A2K1K2K0,1
A0A2K1K754,A9SEC3,1
A0A2K1KHI8,A0A2K1KJE1,1
A0A2K1KQE4,A0A2K1L9J6,1
A0A2K1KWC3,A0A2K1L4M7,1
A0A3S3MUX6,A0A443NX08,1
A0A3S3MUX6,A0A443Q4W9,1
A0A443NX08,A0A443Q4W9,1
A0A4Y7IMA7,A0A4Y7KAI8,1
A0A4Y7K539,A0A4Y7K697,1
A0A4Y7K539,A0A4Y7KB74,1
A0A4Y7K539,A0A4Y7LAP4,1
A0A4Y7K697,A0A4Y7KB74,1
A0A4Y7K697,A0A4Y7LAP4,1
A0A4Y7KB74,A0A4Y7LAP4,1
A0A178WLG7,Q9C9N5,1
A0A1P8AMV0,Q8RXD4,1
A0A1P8B2U5,Q3EC60,1
F4JJA3,Q5CCK4,1
O23660,Q9SZG3,1
O24410,Q9MAH8,1
O81801,Q9LM84,1
Q3EC60,Q9M1K1,1
Q4F883,Q9S745,1
Q58G47,Q9ZPY8,1
Q6R053,Q9SI15,1
Q7XA73,Q9LQF0,1
Q852U6,Q9M155,1
Q852U6,Q9STF5,1
Q940U5,Q9LXZ5,1
Q9C518,Q9LM84,1
Q9C518,Q9LQF0,1
Q9C518,Q9MAH8,1
Q9C7S0,Q9C8J7,1
Q9FHQ9,Q9LY99,1
Q9FM69,Q9LHF8,1
Q9FUA4,Q9LQF0,1
Q9LM84,Q9LQF0,1
Q9LPF0,Q9SYA9,1
Q9LQF0,Q9MAH8,1
Q9LQF0,Q9SEZ3,1
Q9S7R9,Q9SYZ9,1
A0A498HG61,A0A498IR10,1
A0A498HG61,A0A498IVN4,1
A0A498HM29,A0A498K1S5,1
A0A498HM29,A0A498KRX7,1
A0A498HSV8,A0A498I7F6,1
A0A498I3E4,A0A498KLP5,1
A0A498IR10,A0A498IVN4,1
A0A498IS25,A0A498JMX9,1
A0A498JNU6,A0A498K9A5,1
A0A498K1S5,A0A498KRX7,1
A0A0R0EU45,A0A0R0KJI6,1
A0A0R0EU45,A0A0R0KWT5,1
A0A0R0FAP5,A0A0R0FYH5,1
A0A0R0FYV5,A0A0R0GFL3,1
A0A0R0FYV5,I1MLE4,1
A0A0R0FYV5,K7M849,1
A0A0R0GFL3,I1MLE4,1
A0A0R0GFL3,K7M849,1
A0A0R0KJI6,A0A0R0KWT5,1
C6T2F3,K7MXW4,1
I1L8R3,K7LZK8,1
I1MLE4,K7M849,1
K7K4C7,K7KLI7,1
K7KYE0,K7MNL8,1
K7LKX1,K7MHS5,1
M0ZL60,M1BHV3,1
M0ZZ46,M1C3I2,1
M1AQ62,M1BE77,1
M1CUA4,M1DA79,1
M1CUA4,M1DL69,1
M1CUA4,M1DNT1,1
M1CUA4,M1DRJ8,1
M1CUA4,M1DSA6,1
M1CUA4,M1DWE3,1
M1CUA4,M1E0E7,1
M1DA79,M1DL69,1
M1DA79,M1DNT1,1
M1DA79,M1DRJ8,1
M1DA79,M1DSA6,1
M1DA79,M1DWE3,1
M1DA79,M1E0E7,1
M1DL69,M1DNT1,1
M1DL69,M1DRJ8,1
M1DL69,M1DSA6,1
M1DL69,M1DWE3,1
M1DL69,M1E0E7,1
M1DNT1,M1DRJ8,1
M1DNT1,M1DSA6,1
M1DNT1,M1DWE3,1
M1DNT1,M1E0E7,1
M1DRJ8,M1DSA6,1
M1DRJ8,M1DWE3,1
M1DRJ8,M1E0E7,1
M1DSA6,M1DWE3,1
M1DSA6,M1E0E7,1
M1DWE3,M1E0E7,1
A0A251S0P0,A0A251ULJ9,1
A0A251S0P0,A0A251VLP3,1
A0A251S4D5,A0A251U1N5,1
A0A251S4D5,A0A251V362,1
A0A251SGF4,A0A251SJP6,1
A0A251SGF4,A0A251T7V6,1
A0A251SGF4,A0A251V409,1
A0A251SGF4,A0A251VHR3,1
A0A251SGU1,A0A251TNX8,1
A0A251SGU1,A0A251UB23,1
A0A251SJP6,A0A251T7V6,1
A0A251SJP6,A0A251V409,1
A0A251SJP6,A0A251VHR3,1
